zip_code;city;lat;lng;ne_lat;ne_lng;sw_lat;sw_lng
53179;Bonn;50.6609;7.18256;50.6861;7.21075;50.6425;7.15087
53783;Eitorf;50.7648;7.44014;50.8184;7.53457;50.7117;7.38019
53947;Nettersheim;50.499;6.66738;50.542;6.77559;50.4429;6.54873
53340;Meckenheim;50.6191;7.01493;50.6664;7.0645;50.5642;6.95647
53902;Bad Münstereifel;50.5327;6.80491;50.6096;6.93148;50.4532;6.69117
53949;Dahlem;50.3928;6.52641;50.4435;6.60689;50.3353;6.41295
53757;Sankt Augustin;50.7589;7.20122;50.8005;7.24613;50.7393;7.12541
53123;Bonn;50.7139;7.04204;50.7348;7.0677;50.6964;7.02265
51545;Waldbröl;50.8591;7.59813;50.9292;7.686;50.8203;7.51158
53881;Euskirchen;50.6353;6.82993;50.703;6.93443;50.5606;6.71005
93133;Burglengenfeld;49.2401;11.9987;49.3188;12.08;49.1589;11.9358
92286;Rieden;49.3074;11.9453;49.3389;11.9826;49.2781;11.8574
92281;Königstein;49.6051;11.6586;49.6323;11.7188;49.5692;11.5877
92256;Hahnbach;49.5267;11.8185;49.5935;11.8875;49.484;11.7261
91278;Pottenstein;49.7734;11.425;49.8361;11.4912;49.7005;11.3472
91344;Waischenfeld;49.8463;11.3169;49.8829;11.4096;49.7986;11.257
96167;Königsfeld;49.9443;11.1633;49.9785;11.2191;49.9065;11.0919
96196;Wattendorf;50.0251;11.1336;50.0579;11.1976;49.9931;11.0911
96231;Bad Staffelstein;50.1024;11.033;50.1746;11.1261;50.0346;10.9156
96479;Weitramsdorf;50.2432;10.867;50.2951;10.9217;50.2081;10.8177
93128;Regenstauf;49.1505;12.1657;49.2233;12.2362;49.0866;12.0281
93090;Bach;49.0273;12.3106;49.0442;12.3339;49.0061;12.2445
93149;Spitalhaus;49.215;12.2351;49.2613;12.3638;49.15;12.1377
92355;Velburg;49.2445;11.6587;49.3403;11.789;49.1863;11.5525
98646;Streufdorf;50.4156;10.6983;50.4803;10.8307;50.3131;10.5499
36169;Rasdorf;50.7116;9.90179;50.7578;9.94156;50.6722;9.85121
36323;Grebenau;50.7235;9.4455;50.7698;9.50766;50.6911;9.35346
36142;Tann;50.6448;10.0089;50.6764;10.083;50.5768;9.9477
36272;Niederaula;50.7941;9.60694;50.8426;9.70812;50.7574;9.5036
36151;Burghaun;50.7037;9.68557;50.7516;9.77137;50.6673;9.6068
35232;Dautphetal;50.8344;8.55626;50.9017;8.63282;50.7888;8.48036
57334;Bad Laasphe;50.9431;8.35949;50.9877;8.46435;50.8607;8.23874
57072;Siegen;50.8804;7.98446;50.9086;8.04642;50.8539;7.93788
57482;Wenden;50.9669;7.86835;51.0033;7.94211;50.9245;7.7801
35282;Rauschenberg;50.8925;8.90022;50.9642;9.02063;50.8583;8.80709
35083;Wetter;50.9066;8.71418;50.9783;8.82521;50.8556;8.59067
35279;Neustadt;50.878;9.08661;50.923;9.15124;50.8179;9.02497
34637;Schrecksbach;50.8407;9.29322;50.8718;9.33843;50.797;9.23049
34632;Jesberg;51.001;9.12687;51.0292;9.18933;50.9509;9.05561
34621;Frielendorf;50.9634;9.33435;51.0154;9.41878;50.8962;9.2493
36280;Oberaula;50.8482;9.46043;50.8949;9.51878;50.8092;9.40448
83371;Zieglstadl;47.9877;12.5558;47.9969;12.5816;47.9767;12.5413
83313;Siegsdorf;47.8074;12.6648;47.847;12.7432;47.7679;12.5989
83242;Reit im Winkl;47.6632;12.5205;47.7097;12.6051;47.6251;12.4388
84558;Tyrlaching;48.0704;12.6499;48.1378;12.7112;48.0442;12.6127
83373;Taching;47.9823;12.7173;48.0137;12.7721;47.9491;12.6699
84577;Tüßling;48.2108;12.6124;48.228;12.6579;48.1806;12.5753
96197;Wonsees;49.9687;11.339;50.0233;11.3705;49.9432;11.25
95503;Hummeltal;49.8633;11.5104;49.9043;11.5459;49.8325;11.4625
91281;Kirchenthumbach;49.7665;11.6986;49.8109;11.7883;49.7115;11.6289
92655;Grafenwöhr;49.6848;11.7888;49.7502;11.999;49.6229;11.6395
92245;Kümmersbruck;49.3972;11.8737;49.464;11.9494;49.3712;11.8107
92269;Fensterbach;49.4074;12.0226;49.4368;12.102;49.3784;11.9449
92271;Freihung;49.6201;11.9136;49.6445;11.9816;49.5609;11.8528
84568;Pleiskirchen;48.3155;12.6259;48.3551;12.7057;48.2824;12.5536
94419;Reisbach;48.5588;12.6273;48.6248;12.7165;48.482;12.5262
94339;Leiblfing;48.773;12.5328;48.8219;12.6109;48.716;12.4317
94368;Perkam;48.8694;12.446;48.8884;12.4812;48.8414;12.4008
94431;Pilsting;48.7003;12.6367;48.7583;12.7154;48.6633;12.5373
96272;Hochstadt;50.1366;11.1643;50.1605;11.2095;50.1135;11.131
96271;Grub;50.2336;11.0227;50.2515;11.0501;50.2127;10.9942
96484;Meeder;50.3237;10.8985;50.3968;10.9674;50.2817;10.8152
98673;Schwarzbach;50.4497;10.8923;50.4984;10.9595;50.3802;10.817
98660;Themar;50.5063;10.622;50.5427;10.7497;50.4428;10.551
98634;Wasungen;50.5948;10.1013;50.688;10.4165;50.5165;10.0371
98639;Walldorf;50.6409;10.409;50.6834;10.4601;50.5862;10.3046
36466;Wiesenthal;50.7077;10.1285;50.7465;10.1942;50.6678;10.0753
98590;Wernshausen;50.7072;10.2531;50.7441;10.4032;50.6618;10.1778
98553;Schleusingerneundorf;50.5367;10.745;50.6153;10.8666;50.4726;10.6338
98529;Suhl;50.603;10.6521;50.6458;10.6884;50.5612;10.6146
84326;Rimbach;48.4752;12.7389;48.5237;12.7932;48.4118;12.6233
84567;Perach;48.2982;12.7803;48.3277;12.8514;48.2531;12.7176
84561;Mehring;48.1811;12.7876;48.213;12.8225;48.1504;12.7497
94356;Kirchroth;48.957;12.5331;48.9916;12.5697;48.9106;12.4376
93192;Wald;49.1196;12.3582;49.1746;12.4031;49.0868;12.303
93191;Rettenbach;49.0634;12.4502;49.098;12.5065;49.0404;12.407
51674;Wiehl;50.9483;7.51586;50.9941;7.61706;50.9298;7.42569
51702;Bergneustadt;51.0221;7.66946;51.064;7.73555;50.9967;7.61673
53804;Much;50.8932;7.39484;50.9496;7.47919;50.8414;7.30312
50389;Wesseling;50.8143;6.97872;50.8454;7.03126;50.7926;6.92888
53797;Lohmar;50.8602;7.25381;50.9284;7.30647;50.812;7.19082
53909;Zülpich;50.6772;6.645;50.7555;6.77811;50.6303;6.56713
52385;Nideggen;50.6763;6.47619;50.7136;6.6017;50.6356;6.3722
53919;Weilerswist;50.7396;6.82933;50.7896;6.91569;50.6856;6.76045
54579;Üxheim;50.3224;6.76045;50.3642;6.81686;50.2861;6.69656
52156;Monschau;50.5326;6.25015;50.6116;6.38028;50.4943;6.17413
53894;Mechernich;50.595;6.62549;50.6519;6.77072;50.5219;6.53557
51427;Bergisch Gladbach;50.957;7.12678;50.9685;7.15696;50.92;7.08599
50969;Köln;50.9081;6.93969;50.923;6.9557;50.8937;6.92069
51709;Marienheide;51.072;7.54931;51.1066;7.61845;51.0465;7.45161
51789;Lindlar;51.0218;7.34917;51.0801;7.46211;50.9711;7.25205
52388;Nörvenich;50.8133;6.63827;50.8381;6.7182;50.7653;6.52077
92439;Bodenwöhr;49.302;12.2872;49.3303;12.3653;49.2656;12.2055
92548;Schwarzach;49.4033;12.2072;49.4239;12.2718;49.3629;12.1491
92708;Mantel;49.6543;12.0323;49.6751;12.0867;49.6372;11.9714
92706;Luhe-Wildenau;49.5781;12.1172;49.6187;12.1981;49.5481;12.0653
95445;Bayreuth;49.9517;11.5609;49.9772;11.6004;49.9357;11.4943
95517;Seybothenreuth;49.887;11.6867;49.9281;11.7532;49.8596;11.6193
95336;Mainleus;50.1113;11.3694;50.1662;11.4083;50.0556;11.297
96268;Mitwitz;50.25;11.2308;50.2917;11.2792;50.2115;11.1779
96465;Neustadt;50.3032;11.1129;50.3676;11.1842;50.2529;11.038
93426;Roding;49.1948;12.5159;49.2767;12.57;49.1337;12.3886
94372;Rattiszell;49.0334;12.6295;49.0642;12.6748;49.0049;12.5905
98666;Waffenrod;50.5077;10.943;50.5534;10.9998;50.4821;10.8422
36460;Weißendiez;50.8572;10.0997;50.9033;10.1896;50.796;10.0511
36217;Ronshausen;50.9394;9.87905;50.9782;9.93192;50.8971;9.82848
36284;Hohenroda;50.8101;9.91616;50.8604;9.97853;50.7676;9.88647
34593;Knüllwald;50.98;9.51923;51.0756;9.58444;50.9093;9.44103
36251;Ludwigsau;50.8804;9.70586;50.9948;9.83916;50.8134;9.54559
35108;Allendorf;51.0357;8.67288;51.0731;8.73988;51.0033;8.58307
57399;Kirchhundem;51.0478;8.06632;51.1145;8.24651;51.0049;7.93397
35110;Frankenau;51.0997;8.93936;51.1573;8.99403;51.0559;8.83599
34537;Bad Wildungen;51.0964;9.11699;51.1449;9.22174;51.0281;8.95617
34582;Borken;51.0518;9.28132;51.1022;9.36421;50.9872;9.19346
34587;Felsberg;51.1436;9.45056;51.1965;9.53758;51.0745;9.36302
34560;Fritzlar;51.1382;9.25495;51.2004;9.36876;51.0838;9.18746
34326;Morschen;51.0574;9.60128;51.0966;9.69305;51.0235;9.54109
83367;Unterholzen;47.9106;12.8186;47.9384;12.8869;47.8767;12.7674
83395;Freilassing;47.848;12.9708;47.8687;13.0044;47.819;12.9401
83458;Schneizlreuth;47.7059;12.7653;47.7566;12.8676;47.6272;12.6959
83454;Anger;47.8064;12.8512;47.8352;12.9107;47.7563;12.764
84387;Julbach;48.2544;12.9431;48.2724;12.9682;48.2372;12.8939
95369;Untersteinach;50.1358;11.5154;50.1506;11.5556;50.1138;11.4731
95502;Himmelkron;50.0615;11.6066;50.0875;11.6529;50.026;11.5684
95466;Weidenberg;49.9284;11.739;49.9833;11.8396;49.8893;11.6281
95514;Neustadt;49.8308;11.8299;49.8521;11.8865;49.8018;11.7882
95508;Kulmain;49.9119;11.8993;49.9481;11.971;49.8794;11.8701
92681;Sassenhof;49.8355;12.034;49.8927;12.0997;49.7836;11.9863
92555;Trausnitz;49.5272;12.2547;49.5575;12.3008;49.506;12.218
92545;Niedermurach;49.4439;12.3568;49.4826;12.4123;49.4131;12.3198
92660;Neustadt;49.7322;12.1775;49.7527;12.196;49.7007;12.138
84389;Postmünster;48.4273;12.8938;48.4781;12.9556;48.3801;12.836
94562;Oberpöring;48.7034;12.8365;48.7323;12.8708;48.6775;12.7932
94439;Roßbach;48.5848;12.9393;48.6173;12.9959;48.5406;12.8689
94327;Bogen;48.9201;12.6814;48.9531;12.8008;48.8714;12.6309
94569;Stephansposching;48.8022;12.8201;48.8423;12.9091;48.7801;12.7504
96364;Marktrodach;50.2472;11.4181;50.2841;11.4626;50.2001;11.3478
96515;Sonneberg;50.3697;11.1814;50.457;11.2844;50.3209;11.1142
98714;Stützerbach;50.6373;10.847;50.6528;10.8979;50.6108;10.8254
98559;Oberhof;50.6721;10.7555;50.7386;10.8283;50.6358;10.6498
98587;Unterschönau;50.7073;10.6013;50.7381;10.7111;50.6655;10.5012
36456;Barchfeld;50.802;10.3091;50.8193;10.3376;50.7793;10.2777
98599;Brotterode;50.8285;10.4237;50.8512;10.4964;50.7955;10.4042
98749;Steinheid;50.4746;11.0697;50.5154;11.1457;50.4247;11.0014
99885;Wölfis;50.8191;10.7564;50.8624;10.8599;50.7155;10.6565
94166;Stubenberg;48.321;13.0692;48.3675;13.1037;48.2773;13.0324
93455;Traitsching;49.127;12.665;49.1857;12.7144;49.0957;12.5772
94371;Rattenberg;49.0803;12.7614;49.1198;12.8059;49.0376;12.7176
93482;Pemfling;49.2787;12.5952;49.323;12.6552;49.217;12.5669
58511;Lüdenscheid;51.2179;7.64953;51.2314;7.6689;51.2029;7.62565
51688;Wipperfürth;51.1027;7.39724;51.1861;7.50506;51.0467;7.27357
58553;Halver;51.1804;7.49828;51.2399;7.58135;51.125;7.41735
58840;Plettenberg;51.2197;7.85906;51.2591;7.95127;51.1524;7.76718
51519;Odenthal;51.0348;7.14007;51.0747;7.21049;51.0102;7.09093
51061;Köln;50.9958;7.00447;51.0226;7.05482;50.9739;6.96226
50259;Pulheim;50.993;6.78629;51.0659;6.8452;50.9388;6.71161
50127;Bergheim;50.9315;6.67299;50.9613;6.73487;50.9159;6.60676
53937;Schleiden;50.5626;6.46281;50.6188;6.5597;50.498;6.34797
52353;Düren;50.8289;6.45308;50.8576;6.51947;50.8032;6.38563
52223;Stolberg;50.7479;6.21442;50.7756;6.24862;50.718;6.19014
42659;Solingen;51.1461;7.12209;51.1731;7.17723;51.1142;7.0744
40764;Langenfeld;51.119;6.96257;51.1493;7.00087;51.0674;6.90276
42897;Remscheid;51.173;7.28228;51.2107;7.30919;51.1436;7.23218
52428;Jülich;50.9419;6.39443;50.9785;6.4549;50.8786;6.26487
50181;Bedburg;51.0189;6.51679;51.0594;6.66028;50.9693;6.45297
92559;Winklarn;49.4337;12.4982;49.4753;12.5557;49.405;12.4465
92709;Moosbach;49.5664;12.4183;49.6263;12.49;49.5207;12.3516
92727;Waldthurn;49.6796;12.329;49.7168;12.3843;49.6547;12.2554
95703;Plößberg;49.7986;12.2836;49.8558;12.3779;49.7585;12.1994
95236;Stammbach;50.146;11.6979;50.181;11.7633;50.1151;11.642
95709;Tröstau;50.0285;11.9283;50.0691;11.9743;49.9917;11.8845
96358;Teuschnitz;50.4002;11.4039;50.4432;11.4514;50.3459;11.354
93466;Chamerau;49.1937;12.7578;49.2339;12.8262;49.1694;12.7157
93477;Gleißenberg;49.3285;12.75;49.3516;12.7875;49.2973;12.711
94330;Salching;48.8451;12.62;48.9073;12.7336;48.7797;12.5377
94250;Achslach;48.9773;12.9008;49.0104;12.9524;48.9355;12.8469
94234;Viechtach;49.0973;12.9287;49.1375;12.9955;49.0442;12.8417
07429;Sitzendorf;50.6138;11.2027;50.6388;11.2656;50.5924;11.1509
98743;Spechtsbrunn;50.5168;11.283;50.5459;11.3469;50.4753;11.2237
37293;Herleshausen;51.0228;10.1322;51.0651;10.2147;50.9934;10.0307
99817;Eisenach;50.9857;10.3145;51.0534;10.3915;50.9259;10.1757
37284;Waldkappel;51.1303;9.86346;51.1889;9.96207;51.0804;9.77308
59955;Winterberg;51.2274;8.50006;51.277;8.60784;51.1239;8.41931
57319;Bad Berleburg;51.0665;8.39664;51.1497;8.54864;50.9596;8.22095
59889;Eslohe;51.2504;8.17968;51.3163;8.29642;51.1734;8.06588
59964;Medebach;51.2156;8.66066;51.2767;8.76832;51.1324;8.5878
34311;Naumburg;51.229;9.17448;51.287;9.24455;51.1703;9.11712
34225;Kahler Berg;51.2529;9.4044;51.2804;9.48285;51.2201;9.32685
34298;Helsa;51.2694;9.71694;51.3243;9.83256;51.2094;9.62484
34266;Niestetal;51.3173;9.58679;51.3423;9.63938;51.2916;9.53067
34128;Kassel;51.342;9.41377;51.3541;9.47635;51.3198;9.36945
36199;Rotenburg;51.0144;9.73892;51.0836;9.80526;50.9489;9.65529
34466;Wolfhagen;51.3341;9.18155;51.4081;9.2853;51.2436;9.09278
83483;Bischofswiesen;47.6339;12.9587;47.7019;13.0002;47.6016;12.9057
94137;Bayerbach;48.4157;13.1272;48.4364;13.175;48.3887;13.0898
95197;Schauenstein;50.2818;11.7482;50.2989;11.7902;50.2486;11.6779
95234;Sparneck;50.1508;11.8543;50.1754;11.8866;50.1308;11.8075
95179;Geroldsgrün;50.3411;11.5762;50.4026;11.6517;50.2913;11.5224
95679;Waldershof;49.9349;12.0771;49.9953;12.1434;49.862;11.9686
95168;Marktleuthen;50.1283;12.0204;50.1615;12.0776;50.0877;11.9455
95659;Arzberg;50.0486;12.1829;50.0809;12.2445;49.9977;12.1245
95666;Mitterteich;49.9348;12.2736;49.9968;12.3635;49.8851;12.1857
92726;Waidhaus;49.6623;12.4891;49.6977;12.5299;49.6053;12.4486
92421;Schwandorf;49.3245;12.0763;49.3827;12.2109;49.2479;11.99
94542;Haarbach;48.4999;13.1463;48.537;13.2025;48.4659;13.0854
94501;Mairing;48.5699;13.0694;48.6297;13.1757;48.5307;12.9834
94530;Auerbach;48.8112;13.0999;48.8374;13.1378;48.7748;13.0532
94547;Iggensbach;48.7272;13.1639;48.7428;13.2019;48.6982;13.109
94575;Windorf;48.6483;13.2715;48.6882;13.3412;48.6021;13.201
94554;Moos;48.765;12.968;48.8056;13.0065;48.7182;12.9291
94253;Bischofsmais;48.9174;13.0667;48.9589;13.1391;48.8798;13.0064
99326;Traßdorf;50.754;11.1111;50.821;11.2241;50.6947;10.9823
99880;Waltershausen;50.9319;10.5609;50.9776;10.6516;50.8651;10.4844
99869;Westhausen;51.0033;10.701;51.063;10.8773;50.8414;10.4792
99947;Zimmern;51.0949;10.6232;51.221;10.7721;51.032;10.3836
99334;Kirchheim;50.8772;11.0331;50.9154;11.1646;50.85;10.9138
94060;Pocking;48.3986;13.3176;48.4419;13.4232;48.3612;13.2302
93480;Hohenwarth;49.2037;12.9433;49.2312;12.9738;49.1711;12.9006
94255;Böbrach;49.0474;13.0513;49.079;13.1165;49.0067;12.9964
93458;Eschlkam;49.3019;12.9401;49.3447;13.0129;49.2442;12.8742
57439;Attendorn;51.1035;7.86665;51.1683;8.00407;51.0729;7.7959
58135;Hagen;51.3376;7.42632;51.3708;7.46297;51.2895;7.37596
58640;Iserlohn;51.422;7.67204;51.4737;7.73689;51.3931;7.61307
58710;Menden;51.4058;7.8371;51.4306;7.86409;51.3891;7.79913
42389;Wuppertal;51.275;7.24877;51.2867;7.27775;51.2556;7.22696
58769;Nachrodt-Wiblingwerde;51.3201;7.61695;51.3517;7.66728;51.2755;7.5767
59821;Arnsberg;51.3743;8.06618;51.4216;8.10102;51.3478;7.99125
42781;Haan;51.2058;7.00425;51.2441;7.0518;51.1716;6.95899
41542;Dormagen;51.0994;6.75944;51.147;6.80724;51.0733;6.69625
40591;Düsseldorf;51.188;6.81736;51.2088;6.84439;51.1764;6.80476
41464;Neuss;51.1911;6.67262;51.2047;6.71479;51.1763;6.62895
41363;Jüchen;51.0935;6.49485;51.1586;6.59411;51.0342;6.43556
52499;Baesweiler;50.9213;6.19465;50.9498;6.2296;50.8859;6.14051
42549;Velbert;51.331;7.02248;51.3648;7.05096;51.315;6.99949
40878;Ratingen;51.2964;6.85063;51.3142;6.86615;51.2833;6.82593
45529;Hattingen;51.3749;7.16748;51.4253;7.20695;51.3099;7.10811
52525;Waldfeucht;51.0412;6.1041;51.1221;6.21404;50.9964;5.96819
41179;Mönchengladbach;51.1642;6.35368;51.1845;6.40834;51.1261;6.29112
41066;Mönchengladbach;51.2263;6.46656;51.2478;6.52237;51.2059;6.42457
95698;Neualbenreuth;49.9601;12.4257;50.0025;12.4995;49.9321;12.3402
95145;Oberkotzau;50.258;11.9284;50.2822;11.9786;50.2326;11.8787
95189;Köditz;50.3508;11.841;50.4044;11.8824;50.3149;11.7894
07338;Wickendorf;50.5814;11.4786;50.6437;11.6339;50.5229;11.3749
07368;Remptendorf;50.5476;11.606;50.6047;11.7091;50.4851;11.4822
92549;Stadlern;49.5079;12.6223;49.5269;12.6447;49.4756;12.5974
94269;Rinchnach;48.9411;13.2166;48.9837;13.271;48.9173;13.1504
94252;Bayerisch Eisenstein;49.1091;13.1848;49.1734;13.2365;49.0601;13.1328
07333;Unterwellenborn;50.6675;11.4577;50.7108;11.5184;50.6138;11.3549
37276;Meinhard;51.2131;10.0683;51.2546;10.1499;51.1847;9.99589
99986;Oppershausen;51.1466;10.4028;51.1882;10.5027;51.0913;10.2985
37214;Witzenhausen;51.3321;9.91449;51.3565;9.94811;51.3114;9.87326
59929;Brilon;51.4113;8.58411;51.4841;8.75714;51.2892;8.46181
34497;Korbach;51.2746;8.85792;51.3338;8.96585;51.209;8.72734
59872;Meschede;51.3293;8.25754;51.4107;8.37417;51.2507;8.09605
59939;Olsberg;51.31;8.52537;51.4341;8.57308;51.2592;8.4148
59581;Warstein;51.4534;8.29458;51.5227;8.41007;51.3886;8.19901
34477;Twistetal;51.3303;8.95862;51.3839;9.04809;51.2856;8.8643
34471;Volkmarsen;51.4044;9.09365;51.4657;9.17435;51.3562;9.02654
34376;Immenhausen;51.4302;9.49983;51.4716;9.55002;51.4001;9.44447
34346;Hann. Münden;51.4202;9.68568;51.5576;9.80348;51.3528;9.56858
37297;Berkatal;51.2374;9.90866;51.2572;9.97915;51.2199;9.85155
34474;Diemelstadt;51.4748;9.00547;51.5188;9.0923;51.434;8.89069
94127;Neuburg;48.511;13.3989;48.5563;13.4583;48.4801;13.3458
07922;Tanna;50.4998;11.8693;50.5432;11.9644;50.4495;11.7317
08648;Bad Brambach;50.2452;12.2979;50.2763;12.3593;50.1713;12.2391
94538;Fürstenstein;48.7088;13.321;48.7443;13.3629;48.6857;13.2866
94481;Rehbruck;48.8469;13.408;48.9033;13.4725;48.7846;13.3524
94116;Hutthurm;48.704;13.4919;48.729;13.5311;48.6472;13.4301
94136;Thyrnau;48.595;13.5499;48.6534;13.589;48.5646;13.5125
94566;Riedlhütte;48.9057;13.3876;48.9229;13.4026;48.8914;13.3684
99438;Vollersroda;50.8967;11.2679;50.9535;11.3817;50.8288;11.1715
99099;Erfurt;50.9629;11.0744;50.9781;11.1;50.9468;11.0413
99192;Osterberg;50.9308;10.9129;50.9929;10.9802;50.8769;10.8264
99958;Tonna;51.0938;10.7502;51.139;10.8105;51.0476;10.6808
99189;Witterda;51.0758;10.9418;51.1429;11.0453;51.0097;10.8624
99996;Urbach;51.3004;10.5744;51.3279;10.6498;51.2489;10.4653
99976;Zella;51.2563;10.3592;51.3441;10.5018;51.1765;10.1834
99195;Stotternheim;51.0947;11.0774;51.1333;11.202;51.0235;10.9631
99427;Weimar;51.0128;11.3224;51.0367;11.3733;50.9702;11.2348
44789;Bochum;51.4691;7.22212;51.4823;7.23798;51.4472;7.1942
44143;Dortmund;51.5195;7.51238;51.5342;7.55502;51.5047;7.47419
44577;Castrop-Rauxel;51.5329;7.34338;51.5854;7.364;51.5201;7.30839
58454;Witten;51.4672;7.37999;51.4843;7.42353;51.4286;7.34209
59457;Werl;51.5548;7.89981;51.5958;7.99862;51.5088;7.82739
59192;Bergkamen;51.6159;7.6168;51.6611;7.69052;51.5878;7.56064
44536;Lünen;51.6038;7.47748;51.6263;7.52019;51.5795;7.418
59199;Bönen;51.5846;7.77168;51.6269;7.82739;51.5612;7.70851
59519;Möhnesee;51.476;8.12317;51.5333;8.23659;51.4221;8.01173
45276;Essen;51.4464;7.07518;51.4574;7.10019;51.4395;7.05763
57413;Finnentrop;51.2089;8.01829;51.2483;8.12185;51.1287;7.89817
59505;Bad Sassendorf;51.5779;8.18055;51.6466;8.24492;51.5198;8.12386
45481;Mülheim;51.3883;6.85661;51.4198;6.91498;51.3508;6.81346
40668;Meerbusch;51.3087;6.6843;51.3367;6.73462;51.2776;6.62005
47804;Krefeld;51.3176;6.52746;51.3492;6.55476;51.2879;6.49103
47239;Duisburg;51.3948;6.65183;51.4197;6.69079;51.3824;6.62577
41749;Viersen;51.2902;6.35612;51.3224;6.42596;51.2605;6.31374
46117;Oberhausen;51.4963;6.9034;51.5132;6.9305;51.4879;6.85698
45899;Gelsenkirchen;51.5308;7.03283;51.5601;7.0615;51.5181;7.00955
45661;Recklinghausen;51.574;7.19206;51.5882;7.21376;51.5527;7.16915
41379;Brüggen;51.2584;6.16494;51.3074;6.24144;51.2272;6.07269
47669;Wachtendonk;51.397;6.32768;51.4471;6.39685;51.3566;6.26644
47509;Rheurdt;51.4523;6.47283;51.4862;6.52178;51.4162;6.41813
08606;Triebel;50.3626;12.0797;50.4665;12.2784;50.3236;11.9729
08539;Schönberg;50.5287;11.9955;50.5725;12.0533;50.4913;11.9364
07407;Zeutsch;50.7328;11.3287;50.8343;11.5492;50.6691;11.1752
07907;Tegau;50.5973;11.8399;50.6879;11.9444;50.5161;11.675
07806;Weira;50.7351;11.7276;50.7993;11.7982;50.6297;11.6471
07768;Seitenroda;50.7975;11.5258;50.8569;11.6819;50.7465;11.4203
37327;Wingerode;51.3866;10.3229;51.4232;10.4003;51.3378;10.2172
37085;Göttingen;51.5184;9.96736;51.5406;10.0049;51.5014;9.94039
34431;Marsberg;51.4552;8.84651;51.5491;8.97076;51.3647;8.68071
59602;Rüthen;51.5286;8.42724;51.5988;8.54843;51.405;8.35215
57392;Schmallenberg;51.179;8.29454;51.2882;8.4892;51.0926;8.13035
33142;Büren;51.5582;8.60205;51.6317;8.71352;51.4658;8.47237
59557;Lippstadt;51.6561;8.34857;51.683;8.38737;51.6404;8.3094
59590;Geseke;51.653;8.4652;51.6884;8.5875;51.5684;8.4109
34434;Borgentreich;51.591;9.28119;51.6634;9.37342;51.5061;9.12545
34439;Willebadessen;51.6039;9.11747;51.6619;9.20543;51.5383;8.97781
34385;Bad Karlshafen;51.626;9.44053;51.6578;9.49827;51.611;9.3987
37139;Adelebsen;51.5645;9.73636;51.6142;9.82683;51.5217;9.65834
37170;Uslar;51.6884;9.65262;51.8186;9.76728;51.5508;9.43909
37308;Wiesenfeld;51.3897;10.1682;51.4473;10.2638;51.1899;10.0466
37133;Friedland;51.4201;9.93901;51.5057;10.0225;51.3716;9.81219
34396;Liebenau;51.4948;9.29088;51.553;9.35393;51.4472;9.21694
94107;Untergriesbach;48.5792;13.6808;48.636;13.7554;48.513;13.5817
08529;Plauen;50.4943;12.173;50.5198;12.2054;50.4806;12.1468
07955;Braunsdorf;50.7067;11.9011;50.7477;11.9439;50.6593;11.8669
07389;Wöhlsdorf;50.6337;11.5854;50.6912;11.7485;50.5975;11.519
07985;Elsterberg;50.5991;12.1761;50.6416;12.2218;50.5805;12.1118
08248;Klingenthal;50.3933;12.4781;50.4189;12.5169;50.347;12.4223
08223;Werda;50.4481;12.3597;50.5029;12.4345;50.3816;12.2629
94078;Freyung;48.8394;13.5576;48.9739;13.6739;48.778;13.4145
94065;Waldkirchen;48.7301;13.6157;48.7962;13.6745;48.6808;13.5434
94089;Neureichenau;48.7528;13.7663;48.8073;13.84;48.7113;13.6979
07745;Jena;50.9045;11.5633;50.9328;11.603;50.8705;11.5042
99510;Wormstedt;51.0111;11.5004;51.1093;11.6862;50.9607;11.3852
99610;Wundersleben;51.1709;11.1651;51.2242;11.3765;51.0928;11.0148
99718;Westgreußen;51.2788;10.9223;51.3266;11.0375;51.1997;10.794
99638;Riethgen;51.2573;11.0926;51.2798;11.1868;51.2171;10.9931
99735;Wollersleben;51.4568;10.7202;51.5505;10.8163;51.3893;10.5454
99706;Sondershausen;51.3709;10.8442;51.4273;11.0307;51.2836;10.6202
99759;Sollstedt;51.4054;10.5861;51.4366;10.6919;51.3648;10.4809
99628;Teutleben;51.1379;11.3953;51.1952;11.4856;51.0895;11.2936
06577;Oberheldrungen;51.2817;11.2244;51.3261;11.3284;51.2343;11.1494
07778;Zimmern;50.9858;11.6475;51.0363;11.7547;50.9648;11.5467
45739;Oer-Erkenschwick;51.6622;7.22172;51.7039;7.29734;51.624;7.19028
45768;Marl;51.6559;7.06458;51.7002;7.10678;51.615;7.02266
59399;Olfen;51.7164;7.37173;51.7427;7.45178;51.6646;7.29877
59394;Nordkirchen;51.7253;7.56493;51.7758;7.62894;51.6869;7.4771
59075;Hamm;51.713;7.75297;51.7391;7.79795;51.669;7.69909
59229;Ahlen;51.7438;7.92638;51.7783;7.98048;51.6995;7.85839
48317;Drensteinfurt;51.7999;7.72243;51.8785;7.81745;51.7239;7.61169
59510;Lippetal;51.6798;8.08671;51.7229;8.21181;51.614;7.94612
46244;Bottrop;51.5964;6.90817;51.6448;6.98362;51.5508;6.83225
47179;Duisburg;51.5264;6.75019;51.5364;6.78408;51.5103;6.68782
33449;Langenberg;51.78;8.32362;51.8048;8.3683;51.7213;8.25082
46562;Voerde;51.6005;6.65441;51.6368;6.72211;51.563;6.58691
